ID,N,gap,Length_before,Length_after,Year,cluster,previous,Country
KM366246,0,6,1353,1347,2006,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366247,0,6,1353,1347,2002,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366248,0,6,1353,1347,2006,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366249,0,6,1353,1347,2005,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366250,0,6,1353,1347,2003,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366251,0,6,1353,1347,1998,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366252,0,6,1353,1347,1998,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366253,0,6,1353,1347,2007,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366254,0,6,1353,1347,2009,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366255,0,6,1353,1347,2011,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366256,0,6,1353,1347,2002,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366257,0,6,1353,1347,2006,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366258,0,6,1353,1347,2006,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366259,0,6,1353,1347,2004,Asian SEA3_B1,Asian SEA3,Cambodia
KM366260,0,6,1353,1347,2002,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366261,0,6,1353,1347,2005,Asian SEA3_B1,Asian SEA3,Cambodia
KM366262,0,6,1353,1347,2009,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366263,0,6,1353,1347,2011,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366264,0,6,1353,1347,2001,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366265,0,6,1353,1347,2000,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366266,0,6,1353,1347,2010,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366267,0,6,1353,1347,2010,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366268,0,6,1353,1347,2005,Asian SEA3_A1,Asian SEA3,Cambodia
KM366269,0,6,1353,1347,1999,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366270,0,6,1353,1347,2003,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366271,0,6,1353,1347,2001,Asian SEA3_B1,Asian SEA3,Cambodia
KM366272,0,6,1353,1347,2003,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366273,0,6,1353,1347,2004,Asian SEA3_B1,Asian SEA3,Cambodia
KM366274,0,6,1353,1347,2008,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366275,0,6,1353,1347,2000,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366276,0,6,1353,1347,2006,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366277,0,6,1353,1347,2002,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366278,0,6,1353,1347,2001,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366279,0,6,1353,1347,2008,Asian SEA3_B1,Asian SEA3,Cambodia
KM366280,0,6,1353,1347,2008,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366281,0,6,1353,1347,2008,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366282,0,6,1353,1347,2000,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366283,0,6,1353,1347,2009,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366284,0,6,1353,1347,2011,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366285,0,6,1353,1347,1998,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366286,0,6,1353,1347,2011,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366287,0,6,1353,1347,1998,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366288,0,6,1353,1347,2009,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366289,0,6,1353,1347,2007,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366290,0,6,1353,1347,2001,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366291,0,6,1353,1347,2003,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366292,0,6,1353,1347,2006,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366293,0,6,1353,1347,2007,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366294,0,6,1353,1347,2006,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366295,0,6,1353,1347,1999,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366296,0,6,1353,1347,2007,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366297,0,6,1353,1347,2004,Asian SEA3_B1,Asian SEA3,Cambodia
KM366298,0,6,1353,1347,2002,Asian SEA3_B1,Asian SEA3,Cambodia
KM366299,0,6,1353,1347,2009,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366300,0,6,1353,1347,2002,Asian SEA3_B1,Asian SEA3,Cambodia
KM366301,0,6,1353,1347,2009,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366302,0,6,1353,1347,2004,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366303,0,6,1353,1347,2007,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366304,0,6,1353,1347,2001,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366305,0,6,1353,1347,2002,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366306,0,6,1353,1347,1998,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366307,0,6,1353,1347,1998,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366308,0,6,1353,1347,2003,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366309,0,6,1353,1347,1999,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366310,0,6,1353,1347,2008,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366311,0,6,1353,1347,2007,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366312,0,6,1353,1347,2005,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366313,0,6,1353,1347,2004,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366314,0,6,1353,1347,2009,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366315,0,6,1353,1347,2006,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366316,0,6,1353,1347,2005,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366317,0,6,1353,1347,2003,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366318,0,6,1353,1347,2010,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366319,0,6,1353,1347,2008,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366320,0,6,1353,1347,2007,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366321,0,6,1353,1347,2001,Asian SEA3_B1,Asian SEA3,Cambodia
KM366322,0,6,1353,1347,2011,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366323,0,6,1353,1347,2006,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366324,0,6,1353,1347,2003,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366325,0,6,1353,1347,2001,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366326,0,6,1353,1347,2000,Asian SEA3_B1,Asian SEA3,Cambodia
KM366327,0,6,1353,1347,1999,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366328,0,6,1353,1347,1999,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366329,0,6,1353,1347,1998,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366330,0,6,1353,1347,1998,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366331,0,6,1353,1347,2009,Asian SEA3_B1,Asian SEA3,Cambodia
KM366332,0,6,1353,1347,1998,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366333,0,6,1353,1347,2009,Asian SEA3_B1,Asian SEA3,Cambodia
KM366334,0,6,1353,1347,1999,Asian SEA3_B1,Asian SEA3,Cambodia
KM366335,0,6,1353,1347,2000,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366336,0,6,1353,1347,2010,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366337,0,6,1353,1347,2009,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366338,0,6,1353,1347,2010,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366339,0,6,1353,1347,2004,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366340,0,6,1353,1347,2004,Asian SEA3_B1,Asian SEA3,Cambodia
KM366341,0,6,1353,1347,2004,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366342,0,6,1353,1347,2004,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366343,0,7,1353,1346,2004,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366344,0,6,1353,1347,2004,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366345,0,6,1353,1347,2004,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366346,0,6,1353,1347,2005,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366347,0,6,1353,1347,2005,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366348,0,6,1353,1347,2006,Asian SEA3_A1.1,Asian SEA3,Cambodia
KM366349,0,6,1353,1347,2004,Asian SEA3_A1.1.1,Asian SEA3,Cambodia
KM366350,0,6,1353,1347,2004,Asian SEA3_A1.1,Asian SEA3,Cambodia
KU963492,0,6,1353,1347,1983,Asian SEA3_A1.1,Asian SEA3,-
MW055234,0,0,1353,1353,2017,Asian SEA3_A1,Asian SEA3,Vietnam
MW690139,0,0,1353,1353,2015,Asian SEA3_A1,Asian SEA3,Malaysia
MW690140,0,0,1353,1353,2015,Asian SEA3_A1,Asian SEA3,Malaysia
MW690141,0,0,1353,1353,2016,Asian SEA3_A1,Asian SEA3,Malaysia
MW690142,0,0,1353,1353,2017,Asian SEA3_A1,Asian SEA3,Malaysia
MW690152,0,0,1353,1353,2018,Asian SEA3_A1,Asian SEA3,Malaysia
MW690154,0,0,1353,1353,2018,Asian SEA3_A1,Asian SEA3,Malaysia
MW690155,0,0,1353,1353,2018,Asian SEA3_A1,Asian SEA3,Malaysia
U22653,0,3,1353,1350,1988,Asian SEA3_A1,Asian SEA3,-
AB573762,0,0,1353,1353,2006,Asian SEA4_A1,Asian SEA4,Japan
AB573763,0,0,1353,1353,2006,Asian SEA4_A1.1.2,Asian SEA4,Japan
EU086200,0,0,1353,1353,1994,Asian SEA4_A1.2,Asian SEA4,Philippines
EU086201,0,0,1353,1353,1994,Asian SEA4_A1,Asian SEA4,Philippines
EU086202,0,0,1353,1353,1994,Asian SEA4_A1,Asian SEA4,Philippines
EU086203,0,0,1353,1353,2000,Asian SEA4_A1,Asian SEA4,Philippines
EU086204,0,0,1353,1353,2001,Asian SEA4_A1,Asian SEA4,Philippines
EU086205,0,0,1353,1353,2004,Asian SEA4_A1.2,Asian SEA4,Philippines
LC550018,0,0,1353,1353,2019,Asian SEA4_A1.2,Asian SEA4,Philippines
LC550019,0,0,1353,1353,2019,Asian SEA4_A1.2,Asian SEA4,Philippines
LC550020,0,0,1353,1353,2019,Asian SEA4_A1.2,Asian SEA4,Philippines
LC550021,0,0,1353,1353,2019,Asian SEA4_A1.2,Asian SEA4,Philippines
LC550022,0,0,1353,1353,2019,Asian SEA4_A1.2,Asian SEA4,Philippines
LC550023,0,0,1353,1353,2019,Asian SEA4_A1.2,Asian SEA4,Philippines
LC550024,0,0,1353,1353,2019,Asian SEA4_A1.2,Asian SEA4,Philippines
LC550025,0,0,1353,1353,2019,Asian SEA4_A1.2,Asian SEA4,Philippines
LC550026,0,0,1353,1353,2019,Asian SEA4_A1.2,Asian SEA4,Philippines
LC550027,0,0,1353,1353,2019,Asian SEA4_A1.2,Asian SEA4,Philippines
MN726844,2,0,1353,1351,2014,Asian SEA4_A1.2,Asian SEA4,Philippines
MN726850,3,0,1353,1350,2015,Asian SEA4_A1.2,Asian SEA4,Philippines
MN726856,0,0,1353,1353,2012,Asian SEA4_A1.1.2,Asian SEA4,Philippines
MN726865,1,0,1353,1352,2014,Asian SEA4_A1.1.2,Asian SEA4,Philippines
MN726870,0,0,1353,1353,2014,Asian SEA4_A1,Asian SEA4,Philippines
MN726872,0,0,1353,1353,2017,Asian SEA4_A1,Asian SEA4,Philippines
KF501180,0,0,1353,1353,2013,Asian SEA5_A1.3,Asian SEA5,Taiwan
KF501181,0,0,1353,1353,2013,Asian SEA5_A1.1.1,Asian SEA5,Taiwan
KF501182,0,0,1353,1353,2013,Asian SEA5_A1.1.1,Asian SEA5,Taiwan
KF501185,0,0,1353,1353,2013,Asian SEA5_A1.2,Asian SEA5,Taiwan
KP860137,0,0,1353,1353,2013,Asian SEA5_A1.2,Asian SEA5,Taiwan
KP860138,0,0,1353,1353,2013,Asian SEA5_A1,Asian SEA5,Taiwan
KP860139,0,0,1353,1353,2013,Asian SEA5_A1.2,Asian SEA5,Taiwan
KP860140,0,0,1353,1353,2013,Asian SEA5_A1.3,Asian SEA5,Taiwan
KP860141,0,0,1353,1353,2013,Asian SEA5_A1.2,Asian SEA5,Taiwan
KP860142,0,0,1353,1353,2013,Asian SEA5_A1.2,Asian SEA5,Taiwan
KP860143,0,0,1353,1353,2013,Asian SEA5_A1.2,Asian SEA5,Taiwan
KP860144,0,0,1353,1353,2013,Asian SEA5_A1.2,Asian SEA5,Taiwan
KP860145,0,0,1353,1353,2013,Asian SEA5_A1.2,Asian SEA5,Taiwan
KP860147,0,0,1353,1353,2013,Asian SEA5_A1.2,Asian SEA5,Taiwan
KP860148,0,0,1353,1353,2013,Asian SEA5_A1.2,Asian SEA5,Taiwan
KP860149,0,0,1353,1353,2013,Asian_A1,Asian SEA5,Taiwan
KP860150,0,0,1353,1353,2013,Asian SEA5_A1.1,Asian SEA5,Taiwan
KP860151,0,0,1353,1353,2013,Asian SEA5_A1.1.1,Asian SEA5,Taiwan
KP860153,0,0,1353,1353,2013,Asian_A1,Asian SEA5,Taiwan
KP860154,0,0,1353,1353,2013,Asian SEA5_A1.1.1,Asian SEA5,Taiwan
KP860156,0,0,1353,1353,2010,Asian SEA5_A1.1.1,Asian SEA5,Taiwan
KP860157,0,0,1353,1353,2012,Asian SEA5_A1.1,Asian SEA5,Taiwan
KP860159,0,0,1353,1353,2013,Asian SEA5_A1.1,Asian SEA5,Taiwan
KP860160,0,0,1353,1353,2013,Asian SEA5_A1.3,Asian SEA5,Taiwan
KP860161,0,0,1353,1353,2013,Asian SEA5_A1.3,Asian SEA5,Taiwan
KP860162,0,0,1353,1353,2013,Asian SEA5_A1.3,Asian SEA5,Taiwan
KP860163,0,0,1353,1353,2013,Asian SEA5_A1.1.1,Asian SEA5,Taiwan
KP860164,0,0,1353,1353,2013,Asian SEA5_A1.1.1,Asian SEA5,Taiwan
KP860165,0,0,1353,1353,2013,Asian SEA5_A1.1.1,Asian SEA5,Taiwan
KP860166,0,0,1353,1353,2013,Asian SEA5_A1.1.1,Asian SEA5,Taiwan
KP860168,0,0,1353,1353,2013,Asian SEA5_A1.1.1,Asian SEA5,Taiwan
KP860170,0,0,1353,1353,2013,Asian SEA5_A1.1.1,Asian SEA5,Taiwan
KP860171,0,0,1353,1353,2013,Asian SEA5_A1.2,Asian SEA5,Taiwan
KP860172,0,0,1353,1353,2013,Asian SEA5_A1.2,Asian SEA5,Taiwan
KP860173,0,0,1353,1353,2013,Asian SEA5_A1.2,Asian SEA5,Taiwan
KP860174,0,0,1353,1353,2013,Asian SEA5_A1.2,Asian SEA5,Taiwan
KP860175,0,0,1353,1353,2013,Asian SEA5_A1.2,Asian SEA5,Taiwan
KP860177,0,0,1353,1353,2013,Asian SEA5_A1.2,Asian SEA5,Taiwan
KP860178,0,0,1353,1353,2013,Asian SEA5_A1.3,Asian SEA5,Taiwan
KP860179,0,0,1353,1353,2013,Asian SEA5_A1.3,Asian SEA5,Taiwan
KP860180,0,0,1353,1353,2013,Asian SEA5_A1.3,Asian SEA5,Taiwan
KP860181,0,0,1353,1353,2013,Asian SEA5_A1.3,Asian SEA5,Taiwan
KP860182,0,0,1353,1353,2013,Asian SEA5_A1.3,Asian SEA5,Taiwan
KP860183,0,0,1353,1353,2013,Asian SEA5_A1.3,Asian SEA5,Taiwan
KP860184,0,0,1353,1353,2013,Asian SEA5_A1,Asian SEA5,Taiwan
KP881353,0,0,1353,1353,2013,Asian SEA5_A1.3,Asian SEA5,Taiwan
KP881355,0,0,1353,1353,2013,Asian SEA5_A1.1.1,Asian SEA5,Taiwan
KP892527,0,0,1353,1353,2014,Asian SEA5_A1,Asian SEA5,Taiwan
KP892528,0,0,1353,1353,2014,Asian SEA5_A1.1.1,Asian SEA5,Taiwan
AY352496,0,1,1354,1353,2004,NA,Arctic,-
DQ521212,0,1,1354,1353,2006,Arctic AL2_A1,Arctic,Iran
EU086162,0,1,1354,1353,1996,NA,Arctic,Afghanistan
HE801579,0,1,1354,1353,2014,NA,Arctic,-
HE801581,0,1,1354,1353,2014,NA,Arctic,-
HE801582,0,1,1354,1353,2014,NA,Arctic,-
HE801583,0,1,1354,1353,2014,NA,Arctic,-
HE801584,0,1,1354,1353,2014,NA,Arctic,-
HE801591,0,1,1354,1353,2014,NA,Arctic,-
KF992019,0,1,1354,1353,2011,NA,Arctic,Afghanistan
AH014570,6,38,1354,1310,1994,Arctic A_B1,Arctic A,United States
AY352462,0,1,1354,1353,1998,Arctic A_A1,Arctic A,-
AY352480,0,1,1354,1353,2004,Arctic A_A1.4,Arctic A,-
AY352486,0,1,1354,1353,1995,Arctic A_A1.4,Arctic A,-
AY352487,0,1,1354,1353,2004,Arctic A_A1,Arctic A,-
AY352488,0,1,1354,1353,1988,Arctic A_A1.4,Arctic A,-
AY352498,0,1,1354,1353,1988,Arctic A_A1.4,Arctic A,-
AY352499,0,1,1354,1353,2004,Arctic A_A1.4,Arctic A,-
AY352500,0,1,1354,1353,1988,Arctic A_A1,Arctic A,-
AY352501,0,1,1354,1353,2004,Arctic A_A1,Arctic A,-
AY704923,0,36,1354,1318,2005,Arctic AL1a_A1,Arctic A,-
AY704924,0,22,1354,1332,1992,Arctic AL1a_A1,Arctic A,United States
AY704925,0,38,1354,1316,1992,Arctic AL1a_A1,Arctic A,United States
EF611828,0,4,1354,1350,1987,Arctic AL2_A1.2,Arctic A,-
EF611829,0,4,1354,1350,1987,Arctic A_A1.4,Arctic A,-
EF611830,0,4,1354,1350,1987,Arctic A_A1.4,Arctic A,-
EF611831,0,4,1354,1350,1987,Arctic A_A1.4,Arctic A,-
EF611832,0,4,1354,1350,1960,Arctic AL2_A1.2,Arctic A,-
EF611833,0,4,1354,1350,1988,Arctic A_A1.4,Arctic A,-
EF611834,0,4,1354,1350,1960,Arctic A_A1.4,Arctic A,-
EF611835,0,4,1354,1350,1960,Arctic AL2_A1.2,Arctic A,-
EF611836,0,4,1354,1350,1960,Arctic AL2_A1.2,Arctic A,-
EF611837,0,4,1354,1350,1960,Arctic A_A1.4,Arctic A,-
EF611838,0,4,1354,1350,1960,Arctic A_A1,Arctic A,-
EF611839,0,4,1354,1350,1960,Arctic AL2_A1.2,Arctic A,-
EF611840,0,4,1354,1350,1960,Arctic AL2_A1.2,Arctic A,-
EF611841,0,7,1354,1347,2007,Arctic A_B1.3,Arctic A,-
EF611842,0,7,1354,1347,2006,Arctic A_B1.3,Arctic A,-
EF611843,0,7,1354,1347,2007,Arctic A_B1.3,Arctic A,-
EF611844,0,7,1354,1347,2007,Arctic A_B1.3,Arctic A,-
EF611845,0,4,1354,1350,2007,Arctic A_A1,Arctic A,-
EF611846,0,4,1354,1350,2006,Arctic A_A1.4,Arctic A,-
EF611847,0,7,1354,1347,2006,Arctic A_B1.3,Arctic A,-
EF611848,0,4,1354,1350,2006,Arctic A_A1.4,Arctic A,-
EF611849,0,4,1354,1350,2006,Arctic A_A1,Arctic A,-
EF611850,0,4,1354,1350,2007,Arctic A_A1,Arctic A,-
EF611851,0,4,1354,1350,2006,Arctic A_A1,Arctic A,-
EF611852,0,4,1354,1350,2006,Arctic A_A1,Arctic A,-
EF611853,0,7,1354,1347,2008,Arctic A_B1.3,Arctic A,-
EF611854,0,4,1354,1350,2006,Arctic A_A1.4,Arctic A,-
EF611855,0,7,1354,1347,2006,Arctic A_A1,Arctic A,-
EF611856,0,4,1354,1350,2006,Arctic A_A1.4,Arctic A,-
GU992317,0,1,1354,1353,1991,Arctic A_B1,Arctic A,United States
JN258586,0,1,1354,1353,2007,Arctic A_A1,Arctic A,United States
JN258587,0,1,1354,1353,2007,Arctic A_A1,Arctic A,United States
JN258588,0,1,1354,1353,2007,Arctic A_A1,Arctic A,United States
JN258589,0,1,1354,1353,2008,Arctic A_A1,Arctic A,United States
JN258590,0,1,1354,1353,2008,Arctic A_A1,Arctic A,United States
JN258591,0,1,1354,1353,2008,Arctic A_A1,Arctic A,United States
JN258592,0,1,1354,1353,2008,Arctic A_A1.4,Arctic A,United States
JX987745,0,1,1354,1353,1980,Arctic A_A1,Arctic A,Greenland
JX987747,0,1,1354,1353,1990,Arctic A_A1.4,Arctic A,Russia
L20671,0,1,1354,1353,1993,Arctic A_B1,Arctic A,-
L20672,0,1,1354,1353,1993,Arctic A_B1.4,Arctic A,-
L20673,0,1,1354,1353,1991,Arctic A_B1,Arctic A,-
L20674,0,1,1354,1353,1991,Arctic A_B1.4,Arctic A,-
L20675,0,1,1354,1353,1993,Arctic A_B1,Arctic A,-
L20676,0,1,1354,1353,1990,Arctic A_B1,Arctic A,-
MN233882,0,2,1354,1352,1990,Arctic A_A1,Arctic A,United States
MN233883,0,1,1354,1353,2012,Arctic A_A1,Arctic A,Canada
MN233884,0,1,1354,1353,2012,Arctic A_A1,Arctic A,Canada
MN233885,0,1,1354,1353,2012,Arctic A_A1,Arctic A,Canada
MN233886,0,1,1354,1353,2012,Arctic A_A1,Arctic A,Canada
MN233887,0,1,1354,1353,2013,Arctic A_A1,Arctic A,Canada
MN233888,0,1,1354,1353,2013,Arctic A_A1,Arctic A,Canada
MN233889,0,1,1354,1353,2013,Arctic A_A1,Arctic A,Canada
MN233890,0,1,1354,1353,2013,Arctic A_A1,Arctic A,Canada
MN233891,0,1,1354,1353,2014,Arctic A_A1.4,Arctic A,Canada
MN233892,0,1,1354,1353,2012,Arctic A_A1.4,Arctic A,Canada
MN233893,0,1,1354,1353,2012,Arctic A_A1,Arctic A,Canada
MN233894,0,1,1354,1353,2012,Arctic A_A1,Arctic A,Canada
MN233895,0,1,1354,1353,2012,Arctic A_A1.4,Arctic A,Canada
MN233896,0,1,1354,1353,2012,Arctic A_A1.4,Arctic A,Canada
MN233897,0,1,1354,1353,2012,Arctic A_A1,Arctic A,Canada
MN384717,0,1,1354,1353,2017,Arctic A_A1,Arctic A,Russia
MN384718,0,1,1354,1353,2017,Arctic A_A1.4,Arctic A,Russia
MN384719,0,1,1354,1353,2017,Arctic A_A1,Arctic A,Russia
MN384720,0,1,1354,1353,2018,Arctic A_A1.4,Arctic A,Russia
MN384721,0,1,1354,1353,2017,Arctic A_A1,Arctic A,Russia
U03768,0,1,1354,1353,1993,Arctic A_A1,Arctic A,-
U03769,0,1,1354,1353,1993,Arctic A_A1,Arctic A,-
U03770,0,1,1354,1353,1993,Arctic A_A1,Arctic A,-
U11734,0,1,1354,1353,1991,Arctic A_B1.4,Arctic A,-
U11735,0,1,1354,1353,1993,Arctic A_B1.4,Arctic A,-
U22654,0,4,1354,1350,1981,Arctic A_A1,Arctic A,-
U22655,0,4,1354,1350,1990,Arctic A_B1.4,Arctic A,-
U22656,0,4,1354,1350,1988,Arctic A_B1,Arctic A,-
AB699214,0,1,1354,1353,2010,Arctic_A1,Arctic AL1a,Bangladesh
AB699215,0,1,1354,1353,2010,Arctic_A1,Arctic AL1a,Bangladesh
AB699216,0,1,1354,1353,2010,Arctic AL1a_A1,Arctic AL1a,Bangladesh
AB699217,0,1,1354,1353,2010,Arctic_A1,Arctic AL1a,Bangladesh
AB699218,0,1,1354,1353,2010,Arctic AL1a_A1,Arctic AL1a,Bangladesh
AB699219,0,1,1354,1353,2010,Arctic AL1a_A1,Arctic AL1a,Bangladesh
AB910532,0,1,1354,1353,2010,NA,Arctic AL1a,Bhutan
AY352493,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,-
DQ840098,0,60,1354,1294,2006,Cosmopolitan_A1.3,Arctic AL1a,India
EF611857,0,4,1354,1350,2008,Arctic AL1a_A1,Arctic AL1a,-
EF611858,0,4,1354,1350,2008,Arctic AL1a_A1,Arctic AL1a,-
EF611859,0,4,1354,1350,2008,Arctic AL1a_A1,Arctic AL1a,-
EF611860,0,4,1354,1350,2008,Arctic AL1a_A1,Arctic AL1a,-
EF611861,0,4,1354,1350,2008,Arctic AL1a_A1,Arctic AL1a,-
EF611862,0,4,1354,1350,2008,Arctic AL1a_A1,Arctic AL1a,-
EF611863,0,4,1354,1350,2008,Arctic AL1a_A1,Arctic AL1a,-
EF611864,0,4,1354,1350,2008,Arctic AL1a_A1,Arctic AL1a,-
EF611865,0,4,1354,1350,2008,Arctic AL1a_A1,Arctic AL1a,-
EF611866,1,4,1354,1349,2008,Arctic AL1a_A1,Arctic AL1a,-
EF611867,0,4,1354,1350,2008,Arctic AL1a_A1,Arctic AL1a,-
FJ228546,0,4,1354,1350,2007,Arctic AL1a_A1,Arctic AL1a,United States
HE801585,0,1,1354,1353,2014,NA,Arctic AL1a,-
JX944567,0,1,1354,1353,2010,Arctic_A1,Arctic AL1a,Nepal
JX944574,0,1,1354,1353,2010,Arctic AL1a_A1,Arctic AL1a,Nepal
KC465371,0,1,1354,1353,2012,Arctic AL1a_A1,Arctic AL1a,China
KF660245,0,1,1354,1353,2012,Arctic AL1a_A1,Arctic AL1a,India
KF660246,0,1,1354,1353,2012,Arctic AL1a_A1,Arctic AL1a,India
KM099392,0,1,1354,1353,2013,Arctic AL1a_A1,Arctic AL1a,India
KM099393,0,1,1354,1353,2014,Arctic AL1a_A1,Arctic AL1a,India
KM979366,0,1,1354,1353,2012,Arctic AL1a_A1,Arctic AL1a,Nepal
KU963488,0,4,1354,1350,2007,Arctic AL1a_A1,Arctic AL1a,-
KU963504,0,4,1354,1350,1987,Arctic AL3_A1.1,Arctic AL1a,-
KX434483,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434484,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434485,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434486,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434487,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434488,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434489,0,1,1354,1353,2002,Arctic AL1a_A1,Arctic AL1a,India
KX434490,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434491,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434492,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434493,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434494,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434495,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434496,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434497,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434498,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
KX434499,0,1,1354,1353,2004,Arctic AL1a_A1,Arctic AL1a,India
