Number	sequence.sequenceID	alignment.name	alignment.displayName	sequence.m49_country.id	sequence.m49_country.display_name	sequence.gb_place_sampled	sequence.collection_year	sequence.earliest_collection_year	sequence.latest_collection_year	sequence.gb_length	sequence.gb_create_date	sequence.gb_update_date	sequence.host	sequence.gb_pubmed_id	sequence.isolate	country_edit	Country_update	place_edit	place_update	Collection.year_edit	Collection.year_update	earliest.collection_edit	earliest.collection_update	latest.collection_edit	latest.collection_update	host_edit	host_update	host.common_edit	Lab_construct	vaccine	pubmedID_edit	pubmed_update	Notes
691	HM114133	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030556	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
692	HM114134	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030563	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
693	HM114135	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030566	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
694	HM114136	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030570	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
695	HM114137	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030571	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
696	HM114138	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030574	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
697	HM114139	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030575	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
698	HM114140	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030578	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
699	HM114141	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030579	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
700	HM114142	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030580	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
701	HM114143	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030581	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
702	HM114144	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030582	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
703	HM114145	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030583	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
704	HM114146	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030591	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
705	HM114147	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030594	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
706	HM114148	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030596	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
707	HM114149	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030599	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
708	HM114150	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030601	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
709	HM114151	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030602	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
710	HM114152	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030608	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
711	HM114153	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030609	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
712	HM114154	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030610	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
713	HM114155	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030619	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
714	HM114156	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD030627	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
715	HM114157	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040217	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
716	HM114158	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040269	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
717	HM114159	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040271	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
718	HM114160	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040273	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
719	HM114161	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040276	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
720	HM114162	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040278	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
721	HM114163	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040279	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
722	HM114164	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040281	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
723	HM114165	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040283	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
724	HM114166	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040284	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
725	HM114167	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040287	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
726	HM114168	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040289	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
727	HM114169	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040291	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
728	HM114170	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040293	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
729	HM114171	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040300	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
730	HM114172	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040301	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
731	HM114173	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040302	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
732	HM114174	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040303	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
733	HM114175	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040304	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
734	HM114176	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040308	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
735	HM114177	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040309	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
736	HM114178	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040310	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
737	HM114179	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040314	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
738	HM114180	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040315	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
739	HM114181	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040317	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
740	HM114182	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040319	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
741	HM114183	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040320	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
742	HM114184	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040324	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
743	HM114185	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040326	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
744	HM114186	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040329	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
745	HM114187	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040330	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
746	HM114188	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040332	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
747	HM114189	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040335	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
748	HM114190	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040336	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
749	HM114191	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040339	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
750	HM114192	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040346	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
751	HM114193	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040347	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
752	HM114194	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD040348	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
753	HM114195	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD050220	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
754	HM114196	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD050222	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
755	HM114197	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD050223	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
756	HM114198	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD050230	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
757	HM114199	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD050231	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
758	HM114200	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD050242	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
759	HM114201	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD050246	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
760	HM114202	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD050262	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
761	HM114203	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD050264	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
762	HM114204	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD050265	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
763	HM114205	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	-	-	-	2010	852	03-Jul-10	26-Oct-11	Mephitis mephitis	20546130	SD060079	United States	unchanged	-	unchanged	-	unchanged	2003	filled in	2008	updated	Mephitis mephitis	unchanged		no	no	20546130	unchanged	Collected between 2003-2008
